0,1,S2801_C02_011E,county,S2801_C02_012E,state,S2501_C02_001E,S1901_C01_001E,S1501_C02_015E,S2301_C03_001E,S0101_C01_001E,cluster
3.9373176,11.315606,38.3,75,50.2,37,3303,3303,14.2,43.1,8607,0
5.789694,5.456419,25.8,117,58.7,37,9624,9624,15.8,49.0,23227,0
5.51085,0.079446934,23.0,115,67.6,37,8346,8346,25.9,52.8,21347,-1
-0.29894966,1.9762293,17.0,137,69.7,37,5395,5395,19.4,45.5,12803,-1
0.74758047,2.220023,19.9,143,69.0,37,5882,5882,19.7,46.6,13506,-1
0.72674096,-8.777424,16.7,1,76.1,38,1052,1052,27.4,64.6,2368,1
1.9291373,-7.288649,14.8,9,77.8,38,3096,3096,21.9,60.2,6651,1
2.4848285,-9.025104,14.0,81,78.7,38,1819,1819,18.6,66.4,3883,1
6.9381204,6.258749,27.7,5,55.3,38,2292,2292,15.4,51.3,6875,0
6.0139513,-1.6211311,22.3,69,72.9,38,1995,1995,15.8,57.3,4272,-1
5.503039,-5.346747,21.3,103,72.7,38,1988,1988,22.9,60.3,4089,-1
4.3810725,-6.454594,15.4,75,74.1,38,1011,1011,16.2,61.9,2543,1
-0.12072185,-10.637826,12.5,59,77.2,38,13246,13246,26.1,71.7,30059,-1
-6.651396,-6.714074,9.0,17,82.9,38,73039,73039,38.3,73.2,170620,-1
0.60609853,-10.210997,8.1,105,76.0,38,12895,12895,22.6,71.1,32916,-1
2.2737978,-6.5186744,15.4,25,75.0,38,1601,1601,23.0,59.4,4349,-1
7.766716,5.9376855,28.4,29,56.1,38,1565,1565,15.5,54.5,3389,0
3.5552137,8.933562,31.7,85,56.1,38,1114,1114,17.3,45.8,4420,0
1.0153869,-10.44724,11.9,11,75.7,38,1432,1432,24.5,70.3,3226,1
8.403398,-1.1360968,23.2,51,63.9,38,1325,1325,17.2,60.2,2680,-1
7.136907,-4.2126822,19.0,63,68.0,38,1492,1492,20.5,62.2,2971,-1
-3.7482011,-9.264142,11.6,15,81.1,38,38901,38901,35.1,70.0,92372,-1
8.442778,-3.3391623,24.2,7,67.3,38,401,401,23.1,63.4,983,-1
-1.0728308,-9.07155,11.2,21,79.1,38,2192,2192,27.6,65.2,5041,1
2.7482524,-9.439678,14.7,77,74.7,38,6829,6829,22.2,66.7,16333,1
8.868357,-4.0726476,22.8,33,65.7,38,863,863,22.0,67.9,1892,-1
6.152913,-4.141486,18.7,47,67.6,38,879,879,13.7,62.9,1932,-1
8.462123,-2.8849843,21.9,43,65.3,38,1053,1053,19.2,63.5,2457,-1
2.6376967,-9.1087,17.9,71,71.5,38,4931,4931,24.7,66.0,11574,-1
7.2866306,-1.444267,23.0,37,68.2,38,1110,1110,18.2,58.4,2387,-1
3.962206,-8.308065,18.2,49,77.4,38,2663,2663,19.6,63.7,5951,1
1.7074181,-8.086534,16.8,3,73.3,38,5113,5113,25.8,63.7,10971,-1
8.366091,-2.0736363,22.9,23,65.2,38,1053,1053,19.4,61.0,2378,-1
7.0610156,-4.1685305,21.1,67,69.7,38,3218,3218,20.2,61.4,7050,-1
1.995601,-9.446903,16.9,31,76.4,38,1502,1502,23.7,65.8,3318,1
8.392699,-3.4171262,23.3,39,68.0,38,1039,1039,22.6,62.7,2276,-1
-0.38620326,-10.334419,8.0,53,78.5,38,3651,3651,25.3,69.3,11679,1
3.8363724,2.6911466,21.6,83,63.7,38,684,684,14.1,50.4,1403,0
6.9687,-1.1744658,27.8,87,69.9,38,309,309,26.8,56.4,674,-1
6.217407,-1.0609175,21.9,41,69.0,38,1078,1078,14.5,56.8,2601,-1
1.9038761,-9.109155,15.5,57,77.0,38,3649,3649,22.7,64.7,8637,1
6.2575073,-2.4822605,14.8,55,63.7,38,4313,4313,18.7,59.4,9607,-1
4.933634,-7.530416,17.0,73,73.9,38,2333,2333,19.1,63.7,5411,1
5.6968374,2.076211,24.7,79,64.9,38,4740,4740,20.7,50.3,14657,-1
7.9347863,-4.212492,22.1,99,69.2,38,4838,4838,16.8,63.5,10920,-1
4.576749,-6.9831705,16.5,65,73.7,38,788,788,19.6,62.2,1822,1
4.5581236,-2.2349284,19.6,95,70.5,38,1033,1033,18.1,55.6,2258,-1
2.3892012,-7.703289,16.3,19,80.0,38,1787,1787,18.8,61.9,3817,-1
8.258845,-3.0384207,24.1,27,66.4,38,1048,1048,23.3,63.4,2321,-1
0.69924366,-9.940331,15.3,91,78.6,38,916,916,25.6,67.1,1915,1
-3.2033348,-9.6011095,10.5,35,80.0,38,29716,29716,34.0,67.1,70130,1
0.76221895,-10.700694,13.2,89,78.5,38,11962,11962,23.8,70.0,30316,1
5.280991,-8.362274,15.7,13,69.6,38,950,950,20.1,67.1,2253,-1
6.109671,-4.7001867,16.5,61,67.4,38,3213,3213,21.7,62.6,9986,-1
6.40324,-4.7701716,20.5,45,70.0,38,1811,1811,23.2,61.5,4106,-1
0.7532066,-9.5067625,15.0,97,77.8,38,3349,3349,26.1,64.6,8050,1
1.662437,-8.449665,14.3,93,72.6,38,9199,9199,24.0,64.0,21058,-1
-2.6891682,-9.432331,9.1,101,85.4,38,27449,27449,27.9,66.4,69628,1
-1.4375675,-1.033397,18.2,139,70.8,39,47987,47987,17.2,51.3,121533,-1
0.25773126,9.20052,32.8,121,59.9,39,5012,5012,10.6,34.3,14498,0
-4.433101,-8.19328,14.1,55,80.4,39,35121,35121,38.0,63.2,93895,-1
3.4821818,2.603397,22.4,53,65.7,39,11520,11520,16.2,49.6,30203,0
2.6587558,-4.7595916,15.4,135,75.9,39,16126,16126,14.4,58.7,41328,-1
2.4123588,-4.3436546,15.5,147,74.8,39,21507,21507,15.3,57.9,55549,-1
5.80833,6.8199625,27.2,163,56.5,39,5053,5053,10.3,49.7,13142,0
4.3712335,-1.7049315,19.0,19,71.4,39,10917,10917,12.3,55.5,27825,-1
2.2886457,-5.15516,15.0,77,76.4,39,22876,22876,13.7,59.3,58497,-1
-11.087782,2.7371063,16.3,35,75.1,39,537621,537621,31.5,57.5,1257401,-1
2.4662743,3.7116868,22.4,105,65.3,39,9285,9285,13.0,47.4,23234,0
-3.6793685,-8.350261,10.6,159,84.9,39,19038,19038,30.8,63.1,54688,1
4.208656,-0.0508058,20.1,127,68.4,39,13576,13576,11.7,53.0,35983,-1
0.2045044,-3.0310814,14.7,129,78.6,39,19465,19465,17.3,53.5,57075,-1
1.7699839,-2.6698759,16.9,119,74.0,39,34348,34348,15.7,55.5,85933,-1
3.1291938,-5.843055,14.4,161,73.3,39,11503,11503,16.4,60.3,28262,1
2.7266765,3.0882783,22.9,115,67.3,39,6116,6116,13.0,48.8,14773,0
4.446992,-3.1993861,20.4,157,71.0,39,36548,36548,15.1,58.9,92531,-1
2.6942084,-5.3699307,15.8,171,76.5,39,15263,15263,14.6,59.5,37061,1
0.91846776,-8.128791,12.7,11,81.1,39,18342,18342,18.5,64.7,45778,-1
0.79993427,-1.643771,16.9,29,73.0,39,41582,41582,13.9,53.6,104584,-1
-4.786624,-6.7976856,10.0,173,82.1,39,50187,50187,32.2,63.6,129504,1
1.4816273,-4.7235746,16.9,5,76.0,39,20504,20504,20.2,58.9,53299,-1
-0.9475354,-4.781354,17.1,169,75.6,39,43353,43353,21.0,61.5,115915,-1
5.058739,-5.809926,16.8,175,72.3,39,9157,9157,15.0,62.0,22190,1
4.0249977,-1.480865,17.7,15,70.0,39,17333,17333,12.8,54.9,43799,-1
3.909205,-5.1273365,17.5,37,73.3,39,20803,20803,14.2,60.3,51919,-1
-0.45839238,-5.9028387,11.9,123,78.6,39,17495,17495,22.3,56.9,40769,-1
0.42248452,0.16764955,19.7,7,72.7,39,38381,38381,13.4,50.5,98622,-1
-6.973645,-2.6744807,10.9,17,82.6,39,136416,136416,29.6,61.2,375702,-1
-0.33514246,-5.333343,14.6,43,77.4,39,31577,31577,22.4,58.0,75369,-1
5.2056365,1.1042949,22.8,67,69.4,39,6192,6192,10.9,53.2,15397,-1
-6.2106166,-1.6058158,14.8,151,79.2,39,152037,152037,22.8,58.6,374273,-1
0.36623347,-4.0088735,15.5,3,74.9,39,40319,40319,17.7,58.5,104157,-1
-2.3648407,-7.5618725,11.2,63,80.3,39,32049,32049,27.1,62.7,75508,1
-5.0181556,-4.9059973,10.5,25,82.1,39,76143,76143,28.3,62.9,202166,1
1.2382524,-7.088565,12.5,69,79.2,39,11094,11094,17.4,62.2,27463,1
1.3067564,0.54382753,20.7,81,72.3,39,27571,27571,14.9,49.7,67349,-1
-3.6194012,-4.6485615,11.5,133,78.5,39,62208,62208,27.5,60.8,162080,-1
2.4822354,0.057986245,20.5,59,71.4,39,16065,16065,13.9,52.1,39414,-1
4.1196647,-1.6929792,18.6,73,71.2,39,11268,11268,14.1,54.7,28547,-1
-4.160492,-1.968085,17.6,99,73.9,39,98035,98035,23.2,54.4,231857,-1
-1.2713412,-2.5950315,15.3,9,72.1,39,22509,22509,29.6,48.1,65563,-1
0.9784023,-6.0069203,12.5,21,80.5,39,15274,15274,16.1,57.9,39005,-1
-1.2046998,-6.0740643,13.7,109,79.4,39,40900,40900,21.0,60.6,104081,-1
3.9932854,5.580917,27.0,111,62.3,39,5984,5984,11.4,46.0,14239,0
-11.186422,2.16969,9.8,49,83.4,39,496337,496337,38.7,65.8,1253507,-1
3.5165656,-4.5478654,16.0,143,72.1,39,23721,23721,15.2,59.9,59559,-1
1.0557249,-7.073207,12.5,51,79.4,39,16404,16404,17.3,62.3,42296,1
4.8900313,-1.516167,21.0,65,70.6,39,11430,11430,15.5,56.4,31576,-1
3.1847613,0.17286606,18.8,79,68.8,39,12964,12964,15.8,52.4,32624,-1
1.1232102,-4.9240856,17.2,83,75.4,39,23229,23229,22.7,58.7,60945,-1
-7.1249876,-0.7034426,13.4,95,76.0,39,178971,178971,25.6,57.5,433404,-1
4.1994157,-5.6777463,16.0,117,73.0,39,12781,12781,13.6,61.4,34935,-1
-4.1867127,-4.79264,11.7,89,81.9,39,64434,64434,24.6,61.4,170678,-1
3.356527,1.0339234,22.4,167,69.0,39,25378,25378,18.7,53.3,60871,-1
5.0172796,0.021282244,22.2,31,67.7,39,14367,14367,12.6,54.1,36602,-1
2.5463111,-1.9705737,18.5,33,74.1,39,17833,17833,14.7,54.5,42231,-1
-3.7342958,-4.965306,10.7,45,82.5,39,55549,55549,26.6,59.7,151526,1
1.8031039,-6.481565,14.4,39,79.3,39,15309,15309,16.2,61.1,38311,1
5.249307,3.1113727,22.4,71,64.2,39,16731,16731,12.3,51.6,43031,-1
-8.426327,-7.908413,4.9,41,90.9,39,67701,67701,53.8,68.0,193024,1
2.0234957,-9.329604,13.8,137,78.0,39,13159,13159,19.0,67.2,34037,1
-5.4349566,-4.1770363,12.1,85,83.1,39,95238,95238,27.2,62.6,229701,-1
1.5398885,-7.923941,13.3,107,80.4,39,16142,16142,16.6,65.5,40723,-1
4.7170253,7.358808,28.4,1,57.6,39,10829,10829,12.1,46.3,27926,0
2.4616222,2.99611,23.3,145,68.8,39,30204,30204,15.2,45.4,76871,-1
-5.892593,-6.2367415,8.6,103,85.8,39,67192,67192,32.1,65.4,176362,1
1.951152,0.6823937,20.3,13,70.6,39,26910,26910,16.1,50.9,68889,-1
2.6198885,-4.6383915,15.9,27,74.4,39,16309,16309,17.5,58.3,41869,-1
4.9072075,-0.51585346,19.7,47,67.5,39,11729,11729,15.8,55.4,28659,-1
-0.5756016,0.17633536,16.5,141,73.0,39,28526,28526,16.0,49.2,77125,-1
-1.9260534,-3.1867719,15.5,23,76.6,39,54836,54836,18.6,55.8,135520,-1
1.8139305,3.558193,21.7,131,65.9,39,11033,11033,13.3,46.0,28291,0
5.003142,-2.938829,19.5,125,71.4,39,7589,7589,14.0,58.2,18951,-1
2.1668842,-5.167659,14.9,91,76.6,39,18627,18627,15.1,58.9,45323,-1
-0.18602143,-2.711355,13.6,97,78.7,39,14916,14916,16.7,52.8,43732,-1
-7.9996047,-0.75917804,14.2,153,78.1,39,223021,223021,31.6,60.1,541318,1
6.8679085,9.46272,36.9,75,53.2,39,12520,12520,8.5,63.5,43808,-1
-5.5615616,-2.0178146,13.3,93,78.5,39,118594,118594,23.7,57.5,305405,-1
-6.047037,-5.7825294,10.0,57,83.1,39,64702,64702,38.8,57.2,164825,-1
3.2296793,-7.474538,15.0,149,75.5,39,18665,18665,17.1,64.5,48902,-1
-7.583203,-0.38696393,13.9,113,78.2,39,223495,223495,26.8,56.5,531987,-1
-3.1958942,-1.5636396,19.1,155,71.6,39,86709,86709,18.7,53.0,203341,-1
3.0141184,2.0004387,22.2,87,67.9,39,23731,23731,14.5,50.0,61057,-1
-0.42631453,0.5340473,16.2,101,74.1,39,24699,24699,13.5,48.6,65483,-1
-7.3395276,-6.0933256,7.4,165,88.5,39,80704,80704,41.9,63.0,223868,1
-9.404903,0.8945841,13.8,61,78.5,39,338267,338267,36.3,61.5,808703,1
5.9898233,8.902516,30.5,1,50.2,40,7796,7796,13.6,48.1,22136,0
4.500419,4.9004436,23.2,133,60.7,40,9240,9240,13.9,47.6,25246,0
3.2693675,-0.2769093,18.2,137,68.3,40,17252,17252,17.4,52.6,44293,-1
6.3574877,-2.2014387,18.2,25,62.7,40,990,990,21.2,58.8,2221,-1
2.5556014,5.326652,22.8,11,60.5,40,3819,3819,17.0,45.4,9680,0
6.3662534,-0.37354678,18.4,19,61.1,40,18278,18278,20.4,54.9,48407,-1
6.6852503,4.261068,27.5,29,61.2,40,2240,2240,16.6,50.7,5666,0
4.162273,-4.1622953,19.1,53,69.9,40,1883,1883,25.9,58.8,4458,-1
-0.25021368,3.5372715,21.5,55,70.5,40,2152,2152,14.3,42.8,6018,-1
4.908623,-4.919008,16.0,73,66.4,40,5691,5691,23.7,60.1,15510,-1
-0.6183266,-7.483413,11.2,87,79.7,40,13838,13838,24.1,60.5,37919,1
2.4366097,6.621049,23.3,91,57.6,40,8349,8349,13.6,43.4,19874,0
5.263374,4.103347,18.4,95,57.5,40,6241,6241,14.6,49.5,16226,-1
5.1281643,-1.7050121,15.6,99,64.8,40,5275,5275,19.8,55.5,13797,-1
4.586365,-2.7852054,19.7,103,65.5,40,4598,4598,23.9,57.3,11421,-1
5.0730047,4.145086,21.6,105,59.4,40,4064,4064,11.5,51.0,10448,0
6.886344,4.268359,25.9,115,60.0,40,12020,12020,14.0,52.1,31725,0
-1.7514375,-6.6499023,10.5,131,76.0,40,34109,34109,23.5,60.9,90098,-1
2.8328025,3.221362,20.8,135,64.4,40,15412,15412,13.8,47.5,41364,0
-1.2072794,-7.863323,9.4,145,82.5,40,28309,28309,22.7,60.0,76830,-1
-0.81987876,-0.11804485,16.8,3,75.1,40,1978,1978,20.9,46.2,5877,-1
-0.45033658,-6.9498787,15.8,151,74.2,40,3413,3413,31.2,61.3,9132,-1
5.5311527,5.4459195,23.6,15,57.5,40,10273,10273,17.0,49.0,29437,0
-6.832729,-4.3486934,7.5,27,84.9,40,103028,103028,32.1,62.7,274024,1
4.1690464,2.2819223,20.9,101,63.1,40,26097,26097,18.9,49.6,69471,-1
1.94028,7.6973763,28.1,107,58.6,40,3987,3987,12.1,40.2,12160,0
0.20054846,4.61292,22.4,5,65.6,40,5284,5284,14.6,41.9,13899,0
2.9218116,-0.6380876,17.7,13,66.4,40,16911,16911,22.5,52.6,45068,-1
5.9206457,-1.8492994,18.1,43,64.1,40,1727,1727,21.8,55.9,4904,-1
5.5262494,-2.4496546,18.2,59,63.4,40,1348,1348,23.8,57.0,3843,-1
5.782364,-0.8871168,17.6,71,63.0,40,17890,17890,20.1,55.0,45173,-1
0.23647283,-5.8766704,16.4,83,74.3,40,15651,15651,28.0,58.5,45326,-1
4.8068614,3.6790488,23.2,35,61.3,40,5413,5413,14.7,49.4,14563,0
-8.719024,-0.615653,12.0,143,79.2,40,250071,250071,30.9,63.0,637123,1
-0.22004224,-5.079225,15.7,147,74.4,40,20688,20688,27.0,55.6,51867,-1
-4.4629116,-6.957793,8.2,17,82.4,40,43878,43878,26.2,66.1,132922,1
3.1679096,-2.3815792,20.6,57,71.1,40,1185,1185,22.5,54.6,2758,-1
4.353546,5.799206,25.5,61,60.7,40,4849,4849,12.9,46.5,12746,0
3.2425537,5.351084,24.2,77,60.5,40,4019,4019,16.3,45.2,10621,0
4.7053695,3.8609183,22.7,111,62.5,40,14852,14852,14.6,48.7,39121,0
2.804008,0.33311993,18.6,113,67.8,40,18314,18314,18.0,51.1,47350,-1
8.83469,-3.5234005,22.8,139,61.9,40,6989,6989,20.8,70.1,21409,-1
5.022449,7.64195,27.9,67,55.8,40,2392,2392,12.5,46.0,6270,0
5.1695395,6.0736537,28.3,127,60.2,40,4550,4550,15.2,47.6,11132,0
0.79171056,-4.7022,16.0,47,74.6,40,23798,23798,22.5,58.3,62421,-1
2.3870692,1.4480906,20.5,49,67.7,40,10473,10473,15.5,49.6,27751,-1
4.217925,5.1829143,24.6,69,59.2,40,4256,4256,16.6,47.4,11039,0
2.9494493,1.118641,20.6,121,67.5,40,17828,17828,16.3,50.9,44673,-1
3.521009,-3.219395,20.4,123,66.1,40,14512,14512,28.1,57.2,38289,-1
6.54212,-2.3152897,18.2,129,63.0,40,1350,1350,20.8,59.5,3734,-1
1.6841748,-4.8443403,13.2,153,74.1,40,7366,7366,19.9,56.8,21140,-1
5.8753653,2.6967795,24.1,21,59.8,40,16360,16360,24.0,50.3,48404,-1
0.59057695,2.2650867,18.4,41,66.5,40,16571,16571,16.5,45.9,41878,-1
6.4568377,-1.181956,20.6,45,63.1,40,1625,1625,21.6,55.4,4102,-1
5.489094,-1.9476722,16.0,51,65.3,40,19743,19743,18.9,57.4,54351,-1
-3.9410129,-6.4456754,11.4,119,78.8,40,30404,30404,36.8,54.7,80634,-1
3.267006,-0.6420757,17.2,125,67.1,40,25925,25925,18.0,52.6,71614,-1
1.8972069,-0.86865985,19.8,37,72.6,40,26398,26398,15.6,54.1,70899,-1
5.342301,1.6347011,23.0,141,66.0,40,3012,3012,15.2,52.6,7591,0
2.9930434,-2.530487,13.7,149,68.1,40,4484,4484,21.5,55.4,11550,-1
2.8225675,-0.67995715,17.4,97,69.5,40,15730,15730,15.4,52.9,40929,-1
-8.956027,0.23584524,12.4,109,77.2,40,296818,296818,31.2,61.1,774203,1
-0.15186772,-7.6297693,11.8,39,74.9,40,10458,10458,26.5,61.1,29169,-1
5.722704,-4.8549633,19.4,7,71.3,40,2103,2103,19.9,59.6,5445,-1
4.6194634,2.6894646,18.3,85,61.9,40,3104,3104,14.8,51.7,9843,-1
1.575912,-1.2800202,15.6,9,72.6,40,7573,7573,16.7,52.6,22971,-1
2.358836,9.899447,33.9,63,55.0,40,4258,4258,12.4,39.3,13519,0
3.729038,10.202909,34.9,23,53.5,40,5962,5962,12.5,43.0,14979,0
1.6081381,-3.4655972,16.6,65,74.4,40,9958,9958,21.1,54.8,25574,-1
-1.9027197,-2.2865603,12.2,31,77.0,40,42957,42957,21.9,51.2,123066,-1
5.9730167,2.6902623,21.2,81,61.1,40,12923,12923,14.3,52.9,34759,-1
2.811168,0.7474116,19.4,33,67.6,40,2265,2265,15.8,50.9,6000,-1
5.019673,-0.023420623,21.1,75,67.7,40,3839,3839,17.1,54.4,9127,-1
4.93916,4.2809916,26.7,79,62.5,40,18354,18354,14.9,47.6,49860,0
5.404988,9.544717,34.5,89,54.2,40,12980,12980,13.5,48.5,33026,0
5.578428,-0.5000056,20.7,93,67.1,40,3030,3030,16.7,55.8,7730,-1
6.2214456,3.6558187,22.3,117,60.3,40,6211,6211,15.7,51.0,16448,0
2.9948432,-3.2905276,15.2,49,73.7,41,3936,3936,9.8,56.5,11153,-1
-1.4906197,-5.45344,11.6,7,80.0,41,15976,15976,24.5,54.4,38021,-1
-1.0051333,1.5724677,16.8,11,71.1,41,26473,26473,18.6,46.1,62921,-1
-1.0272329,0.50863904,16.7,15,73.4,41,10382,10382,23.5,40.0,22377,-1
1.4868085,1.1522573,20.2,21,70.1,41,805,805,19.2,49.1,1910,-1
-2.0902598,-8.492849,10.0,27,79.3,41,8543,8543,30.2,62.8,22938,1
3.4308188,3.6753767,21.6,37,62.2,41,3522,3522,14.8,47.1,7807,0
-10.551645,-0.29652742,8.2,51,84.6,41,318173,318173,43.8,64.1,788459,1
-0.14946383,-4.8415303,13.7,61,76.5,41,10291,10291,24.0,54.4,25810,-1
-3.0994146,-5.763464,9.4,71,82.1,41,35952,35952,25.4,56.2,102366,-1
-0.25235406,-0.8410107,16.8,1,71.3,41,7033,7033,22.6,48.2,15980,-1
-2.387582,-0.23631078,14.1,33,77.9,41,35614,35614,17.6,43.1,84514,-1
-1.3919089,-0.18770221,15.2,35,75.0,41,27171,27171,18.9,48.8,66018,-1
0.7912194,-3.2117484,14.5,59,75.7,41,26976,26976,15.9,54.1,76736,-1
-2.0797224,-1.8320577,13.0,41,77.9,41,20674,20674,24.1,47.1,47307,-1
-7.132995,-7.8488636,5.3,3,88.0,41,34775,34775,53.8,55.3,88249,-1
-0.86081916,-2.7018847,11.8,9,82.5,41,19213,19213,18.6,52.7,50207,-1
-0.9994837,-1.7279414,12.9,13,78.3,41,9330,9330,17.9,48.8,21717,-1
0.43573752,-3.1151736,12.7,55,76.9,41,779,779,17.6,53.1,1635,-1
1.1495626,-3.5119119,15.1,65,74.7,41,10135,10135,19.8,54.8,25687,-1
0.34112614,-0.30991504,16.2,25,71.7,41,3079,3079,19.2,49.0,7195,-1
-7.096602,-2.270432,9.1,39,81.6,41,148752,148752,29.6,55.2,363471,-1
0.7412946,2.1304834,18.3,45,69.1,41,10262,10262,13.2,45.9,30421,-1
-0.41648245,-3.0529675,16.1,63,72.7,41,3126,3126,25.8,52.4,6864,-1
-9.978304,-2.6501837,5.4,67,88.2,41,212778,212778,42.4,65.1,572071,1
-0.83358276,3.7421782,21.0,69,70.5,41,677,677,15.8,40.9,1415,-1
-5.6968055,-1.9269108,10.5,47,81.7,41,116077,116077,22.6,57.2,330453,-1
-4.716223,-3.0704782,11.0,29,82.0,41,86195,86195,26.8,53.4,212070,-1
-2.0282547,-0.5078519,13.8,19,77.2,41,44828,44828,17.0,45.9,107576,-1
-0.16057886,-0.48501202,16.3,23,74.1,41,3176,3176,20.5,49.0,7209,-1
-1.4786698,0.29852575,14.3,31,75.9,41,7628,7628,16.9,45.1,22707,-1
-3.3432345,-6.5545893,8.6,53,83.6,41,29128,29128,30.6,54.9,79666,-1
-8.510417,-3.116194,7.6,5,86.1,41,153822,153822,35.4,61.3,399962,1
-5.7280254,-5.464465,6.7,17,83.6,41,69631,69631,33.7,58.8,175321,1
-1.6506926,-2.7923603,11.7,43,78.9,41,46265,46265,18.6,53.0,121074,-1
-1.5313493,-0.38259816,14.2,57,75.8,41,10454,10454,20.7,47.0,25840,-1
-6.1367292,-7.848091,10.8,5,83.4,44,35421,35421,46.5,59.1,83204,-1
-5.3940606,-5.7116547,11.7,3,83.7,44,69013,69013,32.1,64.4,164012,1
-8.078111,-0.124391474,15.5,7,77.8,44,238465,238465,27.8,59.4,633704,-1
-6.2812934,-8.467854,12.4,1,82.5,44,19521,19521,46.8,61.3,49028,-1
-6.5787563,-7.293272,9.9,9,85.9,44,49608,49608,45.0,60.3,126190,-1
-5.970412,-2.516059,13.7,95,79.9,42,113827,113827,28.8,60.1,300941,-1
3.0522552,-0.05203514,21.8,23,72.5,42,2196,2196,15.9,52.5,4754,-1
1.8034977,-1.6900259,18.3,121,74.2,42,21925,21925,17.2,52.7,52880,-1
-1.4885749,-2.5513122,19.9,13,73.0,42,51638,51638,20.3,55.6,124736,-1
-3.3766377,-3.2684617,17.4,7,76.9,42,70384,70384,24.0,58.9,168161,-1
1.2478379,-2.5473642,17.6,15,75.5,42,24851,24851,18.0,53.8,61546,-1
-2.602737,-5.4346704,9.6,103,85.4,42,21379,21379,26.5,53.3,55687,-1
5.8921976,-0.24182366,23.2,57,69.0,42,5947,5947,13.5,55.4,14631,-1
2.2776012,-1.3674852,17.6,83,72.2,42,17199,17199,17.4,52.6,42070,-1
2.924794,2.2980773,24.1,51,68.7,42,54043,54043,15.4,49.0,133160,-1
-2.620383,-3.6219451,17.4,55,76.2,42,60102,60102,20.6,59.2,153003,-1
1.2606347,-5.4392376,15.3,131,79.9,42,10801,10801,18.8,57.1,27760,-1
-0.9236679,8.567333,26.7,53,62.7,42,1473,1473,7.0,11.0,7388,-1
3.3570614,1.4683679,22.4,111,68.9,42,29918,29918,15.7,51.8,75619,-1
1.5146357,-1.8576055,19.8,73,72.4,42,36742,36742,20.8,54.1,88231,-1
-0.16017592,0.52644,18.5,59,74.1,42,14484,14484,18.0,47.6,37338,-1
6.627648,-5.469702,20.4,109,71.6,42,14576,14576,17.5,61.1,40570,-1
-9.799817,-1.775704,9.2,17,86.8,42,235909,235909,39.4,64.0,626486,1
1.44325,2.6155305,21.5,113,70.0,42,2648,2648,16.5,46.8,6192,-1
1.0660932,-1.9170002,17.9,117,74.4,42,16121,16121,20.2,53.2,41550,-1
-4.7633696,-3.0894651,15.6,125,78.1,42,83897,83897,29.0,57.7,207661,-1
2.7013593,-2.3438392,18.3,35,73.6,42,14675,14675,18.0,54.6,39321,-1
1.7054433,-3.1577444,16.5,25,75.6,42,25978,25978,16.0,55.3,63987,-1
-2.1200454,-4.2059517,16.1,75,76.1,42,52792,52792,20.4,60.3,137616,-1
-3.9085753,-4.251491,11.1,89,81.5,42,57526,57526,24.0,56.7,167306,-1
-11.5992985,3.1854684,18.7,101,70.1,42,591280,591280,27.1,52.8,1569657,-1
-6.959762,-1.2392944,14.5,133,77.4,42,169667,169667,23.7,62.5,442216,-1
-1.5063285,-3.6605635,16.9,81,73.6,42,45991,45991,22.1,57.1,115398,-1
-6.2626595,-4.4768972,12.4,41,81.4,42,97919,97919,34.7,61.4,245801,1
-2.0254653,-1.4819652,20.9,21,73.0,42,57154,57154,20.9,50.9,135871,-1
0.6822101,-2.8826811,15.2,115,76.8,42,17404,17404,17.5,53.2,41716,-1
3.8325577,1.4188576,23.2,97,69.1,42,39281,39281,15.4,54.1,93038,-1
-5.2444468,-1.5092238,19.2,79,73.0,42,128247,128247,22.8,56.4,318222,-1
-6.491651,-1.4099771,17.5,129,75.8,42,151892,151892,28.0,57.9,356835,-1
-11.216678,2.5782077,13.9,3,79.6,42,536439,536439,40.0,60.8,1229605,-1
0.6315908,-2.704475,18.6,39,74.2,42,35102,35102,20.4,54.3,86847,-1
-4.6722775,-2.3497758,18.4,69,74.2,42,85907,85907,27.0,55.8,211960,-1
-9.932147,-2.8969014,8.8,29,86.6,42,188613,188613,51.0,65.5,514652,1
5.9128814,-0.6954382,23.1,67,70.2,42,9361,9361,14.0,57.1,24448,-1
-0.972955,-0.85536814,20.7,107,72.1,42,58758,58758,16.0,52.7,144287,-1
1.3285972,-2.1825838,18.6,31,75.0,42,15925,15925,21.8,53.3,38747,-1
-5.949788,-2.6882691,14.2,43,78.8,42,111489,111489,29.8,61.5,273329,-1
-6.0826993,-6.316668,9.9,27,81.9,42,57710,57710,43.7,54.9,160646,-1
0.14827468,-5.6994257,18.4,93,74.3,42,7423,7423,30.5,57.4,18302,-1
2.711322,-2.1500387,17.8,123,71.8,42,17095,17095,18.9,54.5,40345,-1
-5.444288,-2.422949,14.9,49,77.4,42,110377,110377,27.4,56.7,277794,-1
0.9813509,-2.0686185,18.4,37,74.3,42,26564,26564,21.6,53.5,66615,-1
-6.519997,-2.1967776,13.5,77,79.8,42,137239,137239,29.1,60.6,360774,-1
-8.816096,-1.9615929,11.2,45,82.6,42,204870,204870,37.7,60.6,563384,1
-6.693233,-1.4763199,14.5,11,79.7,42,153876,153876,23.9,60.5,415500,-1
0.45030034,-0.22936471,19.7,119,71.7,42,14702,14702,23.8,48.3,45056,-1
